"","User.ID","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9"
"4049",73599,0.2222222,0.2222222,0.1851852,0.1,0.1,0.1,0.1,0.3333333,0.1
"4050",117154,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4051",238910,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1
"4052",215652,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4053",155177,1,0.25,0.1666667,0.1,0.1875,0.1,0.3125,0.1,0.1
"4054",204830,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4055",7557,0.2045455,0.171875,0.2450331,0.2415254,0.2083333,0.1770833,0.1736111,0.1875,0.25
"4056",210167,0.2222222,0.2037037,0.2619048,0.3333333,0.2098765,0.2345679,0.2136752,0.1111111,0.2
"4057",94640,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4058",272633,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4059",207497,0.1111111,0.1,0.1851852,0.1111111,0.1666667,0.1,0.1111111,0.1,0.1111111
"4060",119461,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4061",266291,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4062",107121,0.5862069,0.5384615,0.6153846,0.2,0.2,0.15,0.6410256,0.2,0.2
"4063",242908,0.3571429,0.2857143,0.3469388,0.25,0.3095238,0.3428571,0.3673469,0.2857143,0.4081633
"4064",139126,0.2264151,0.2222222,0.2222222,0.1935484,0.2303922,0.2826087,0.2590361,0.253012,0.2628866
"4065",211788,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4066",205616,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4067",136990,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4068",1079,0.125,0.1,0.1,0.125,0.1,0.1,0.125,0.25,0.125
"4069",101667,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333
"4070",40222,0.295,0.2597015,0.3157895,0.3264605,0.2186978,0.3122172,0.3757225,0.1513158,0.3052209
"4071",229855,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4072",246051,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4073",275310,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4074",89394,0.2380952,0.1428571,0.2142857,0.2857143,0.1,0.4285714,0.2857143,0.1,0.2857143
"4075",278491,0.25,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25
"4076",220191,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4077",71804,0.2222222,1,1,1,0.1666667,1,0.2222222,1,1
"4078",269343,1,1,1,1,1,1,1,1,1
"4079",33800,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4080",63130,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4081",7318,0.1830986,0.1851852,0.1111111,0.1111111,0.1481481,0.2222222,0.1774194,0.1111111,0.1388889
"4082",96567,0.125,0.125,0.1785714,0.2142857,0.125,0.1363636,0.125,0.125,0.2142857
"4083",223906,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4084",26140,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4085",55974,4,4,4,4,4,4,4,4,4
"4086",185087,0.3176471,0.3161593,0.3399123,0.2929293,0.3535354,0.2862823,0.3119048,0.3430657,0.3804878
"4087",247024,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4088",250068,0.2333333,0.1,0.2,0.3,0.5,0.4,0.5,0.1,0.1
"4089",157154,0.1,0.1,0.1,0.1,0.1,0.25,0.1,0.1,1
"4090",257640,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4091",129716,0.2265758,0.2322457,0.2040222,0.2069546,0.2235344,0.1986755,0.2132725,0.2320442,0.1995981
"4092",256886,0.2875,0.1461538,0.2266667,0.2,0.3166667,0.2153846,0.2375,0.2,0.2083333
"4093",261730,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,1
"4094",156111,1,0.1,0.15,0.1,0.3,0.3,0.3,0.1,0.1666667
"4095",178296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4096",212288,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4097",243154,0.1919192,0.2060606,0.1339422,0.1566952,0.1851852,0.1777778,0.1652778,0.1880342,0.1471471
"4098",201013,0.1666667,0.1666667,0.1111111,0.1111111,0.4444444,0.1111111,0.2666667,0.4444444,0.1
"4099",248894,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4100",43309,0.4285714,0.4814815,0.3148148,0.4285714,0.2371134,0.3043478,0.4705882,0.2352941,0.2352941
"4101",97830,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4102",237432,0.2922078,0.2571429,0.2952381,0.2857143,0.2597403,0.2666667,0.2417582,0.3333333,0.2337662
"4103",16287,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4104",162526,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4105",25778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4106",154877,0.2418605,0.2227979,0.2096774,0.304878,0.2839506,0.1719902,0.2516556,0.3809524,0.2932331
"4107",94127,0.1,0.125,0.125,0.125,0.1,1,0.125,0.1,0.1
"4108",169762,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4109",254739,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4110",22066,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"4111",274277,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2
"4112",144387,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4113",7893,0.3076923,0.3333333,0.255102,0.1875,0.3333333,0.2,0.1666667,0.125,0.4375
"4114",49755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4115",97792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4116",78260,0.5117647,0.4916667,0.4814815,0.5454545,0.3888889,0.4444444,0.51875,0.5,0.5875
"4117",260432,0.6666667,0.1,0.1,0.1,0.1,0.5,0.5,0.1,0.1666667
"4118",210365,0.2222222,0.1666667,0.1111111,0.1944444,0.1851852,0.1777778,0.1666667,0.2222222,0.2222222
"4119",25681,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,1
"4120",213789,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4121",96016,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4122",119955,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4123",169556,0.2539683,0.2142857,0.244898,0.2380952,0.2653061,0.2285714,0.28,0.1428571,0.2857143
"4124",113661,0.2769231,0.284,0.2349398,0.2888889,0.2888889,0.255814,0.2514706,0.3454545,0.3
"4125",231754,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4126",66088,0.3644068,0.3660714,0.4589041,0.472973,0.4285714,0.3644068,0.5063291,0.4130435,0.5217391
"4127",173155,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4128",130639,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4129",78743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4130",183311,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4131",54275,0.5,0.1,0.1,0.3333333,0.1,0.1,0.3888889,1,1
"4132",61087,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.1,0.1
"4133",67515,0.4561404,0.4599156,0.4821429,0.430303,0.4690722,0.5162602,0.4534314,0.5542169,0.4841629
"4134",91925,0.3714286,0.4285714,0.2857143,0.3571429,0.4285714,0.4285714,0.3809524,0.4285714,0.4285714
"4135",146039,0.2857143,0.5714286,0.2857143,0.1428571,0.5714286,0.3571429,0.2,0.1428571,0.2380952
"4136",81406,0.35,0.4117647,0.4117647,0.4864865,0.4117647,0.3703704,0.5,0.6,0.6
"4137",235498,0.1773103,0.1891192,0.2165242,0.2537313,0.2480916,0.2055675,0.2018072,0.2295082,0.2210526
"4138",59740,0.2,0.25,0.175,0.2083333,0.2083333,0.25,0.2083333,0.125,0.175
"4139",120725,0.3333333,0.1,0.1,0.1,0.3333333,0.1,0.3333333,0.1,0.1
"4140",32913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4141",183992,0.125,0.1,0.1875,0.25,0.1875,0.1,0.1875,0.1,0.1
"4142",190109,0.1724138,0.2142857,0.1428571,0.1363636,0.2790698,0.1428571,0.1428571,0.1428571,0.1428571
"4143",133399,0.45,0.4,0.6666667,0.52,0.575,0.5142857,0.4857143,0.68,0.6333333
"4144",90660,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4145",266599,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4146",20041,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4147",23745,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4148",250425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4149",91591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4150",157497,0.125,0.1666667,0.125,0.125,0.2083333,0.1666667,0.1875,0.1,0.125
"4151",105469,1,1,1,1,1,1,1,1,1
"4152",36737,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4153",51622,0.3333333,0.3333333,0.3333333,0.4166667,0.25,0.25,0.3333333,0.3333333,0.3333333
"4154",132960,0.1111111,0.1555556,0.1358025,0.1111111,0.1111111,0.1111111,0.1111111,0.2222222,0.1111111
"4155",270051,1.171875,1.377358,1.090909,0.5487805,1.018519,1.290323,1.020408,1.026316,0.9636364
"4156",179915,0.375,0.375,0.375,0.375,0.375,0.375,0.3125,0.375,0.375
"4157",93689,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4158",10731,0.125,1,0.125,0.1,0.125,1,0.125,0.1,1
"4159",46662,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4160",72554,0.3333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4161",68853,0.1428571,0.1428571,0.5454545,0.1,0.5454545,0.1428571,0.5454545,0.1428571,1.25
"4162",63006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4163",209987,0.1111111,0.1111111,0.1176471,0.1176471,0.1111111,0.1111111,0.1111111,0.1111111,0.1176471
"4164",93024,0.9111111,0.2,0.8,0.72,0.5,0.5,0.6666667,0.2,0.68
"4165",263294,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4166",150050,0.225,0.125,0.2,0.375,0.1,0.125,0.1666667,0.3333333,0.375
"4167",7372,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4168",237799,1.666667,1.444444,1.733333,1.533333,1.5,1.488889,1.6,1.666667,1.47619
"4169",170462,0.15,0.1875,0.1964286,0.21875,0.1964286,0.125,0.175,0.1875,0.2142857
"4170",140267,1,0.1,0.6,0.6,0.6,0.1,0.8,0.1,0.8
"4171",147096,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4172",69893,0.125,0.1875,0.125,0.125,0.125,0.125,0.125,0.125,0.125
"4173",101038,0.1,0.1,0.1,0.1,0.1,0.1,4,0.1,0.1
"4174",208018,0.76,0.7666667,0.7428571,0.6,0.65,0.7142857,0.65,0.6666667,0.7428571
"4175",47037,0.4571429,0.3882353,0.5047619,0.4363636,0.4363636,0.4125,0.52,0.5666667,0.6
"4176",276889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4177",261881,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4178",174362,0.125,0.1666667,0.2037037,0.25,0.15,0.1538462,0.3076923,0.1,0.3
"4179",251057,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4180",124707,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4181",277776,0.3469388,0.3714286,0.3296703,0.3246753,0.3673469,0.3035714,0.3642857,0.4285714,0.3839286
"4182",14303,0.125,0.15,0.1666667,0.1666667,0.1875,0.125,0.125,0.125,0.125
"4183",14362,0.3571429,0.1428571,0.2857143,0.2857143,0.1,0.1428571,0.4285714,0.1428571,0.4285714
"4184",137527,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4185",210850,1,1,1,1,1,1,1,1,1
"4186",34523,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4187",143832,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4188",258180,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
"4189",122774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4190",78176,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4191",140774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4192",264421,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4193",195392,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4194",120229,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4195",18312,0.1,1,1,0.4,0.1,0.2,0.4,0.4,0.1
"4196",76488,0.24,0.2352941,0.1764706,0.1111111,0.1875,0.1111111,0.25,0.1111111,0.1851852
"4197",135912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4198",67407,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4199",62485,0.1428571,1,0.1428571,0.1428571,0.1428571,0.1428571,0.1428571,0.1,0.1
"4200",250383,0.2666667,0.2025316,0.2727273,0.2666667,0.3095238,0.2133333,0.2692308,0.1666667,0.3
"4201",152136,0.2295082,0.2301587,0.2727273,0.2820513,0.2416667,0.2265625,0.2866667,0.2413793,0.2380952
"4202",188401,1,0.25,1,1,1,1,1,1,1
"4203",43245,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4204",239423,0.2226776,0.2088452,0.1964437,0.204793,0.2127976,0.2495637,0.1612163,0.2472527,0.1386306
"4205",27457,0.3333333,0.2083333,0.1617647,0.25,0.3333333,0.25,0.1875,0.34375,0.25
"4206",76699,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222,0.2222222
"4207",30864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4208",72725,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4209",30456,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4210",12957,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1
"4211",172175,0.8,1,0.1,0.6,1,0.6,1,0.6111111,0.1
"4212",194232,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4213",131554,0.25,0.325,0.24,0.35,0.26,0.2857143,0.2777778,0.275,0.25
"4214",101978,0.2,0.1,0.15,1,1,0.15,0.1,1,1
"4215",134332,0.1875,0.25,0.3125,0.2916667,0.25,0.25,0.25,0.25,0.1875
"4216",79056,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143
"4217",192539,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4218",258404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4219",73619,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4220",233050,0.2761905,0.1836735,0.2857143,0.2678571,0.3061224,0.2857143,0.3285714,0.1428571,0.2857143
"4221",172212,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4222",269337,0.1428571,0.1,0.2857143,0.2380952,0.1,0.2857143,0.2857143,0.1,0.1
"4223",117481,0.1,0.1,1.5,0.1,0.1,1.5,1.5,0.1,0.1
"4224",62655,0.8461538,0.8333333,0.9891304,0.975,0.6944444,0.8833333,0.9027778,0.95,1.178571
"4225",187868,0.4285714,1,1,1,1,1,0.4285714,1,1
"4226",140100,0.1,0.1428571,0.1428571,0.1428571,0.1,0.1,0.1428571,0.1,0.1428571
"4227",214829,0.65625,0.5090909,0.4615385,0.7272727,0.6071429,0.5584416,0.5063291,0.6071429,0.4310345
"4228",152279,0.1,0.1666667,0.25,0.25,0.1,0.1,0.125,0.1,0.125
"4229",224123,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4230",97654,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4231",142041,0.3333333,0.3333333,0.3,0.3333333,0.4545455,0.25,0.1666667,0.5714286,0.1666667
"4232",72557,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4233",185441,0.1,0.1428571,0.1428571,0.1,0.1,0.1,0.2857143,0.1,0.1
"4234",94755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4235",179783,0.1,1,1,1,0.1,0.25,0.3,0.1,0.1
"4236",163073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4237",54818,0.375,0.4545455,0.225,0.4210526,0.40625,0.2894737,0.3,0.5625,0.5
"4238",267767,0.6315789,0.1,0.6153846,0.5,0.5263158,0.6666667,0.4857143,1,0.3846154
"4239",221885,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4240",88,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4241",54243,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4242",57370,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4243",163459,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4244",64066,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4245",90912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4246",219141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4247",74846,2.75,2.428571,2,1.666667,1.666667,1.857143,1.666667,1,2
"4248",262260,0.125,0.125,0.125,0.1666667,0.125,0.125,0.125,0.125,0.125
"4249",237126,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4250",177454,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,1
"4251",148694,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111
"4252",157488,0.2142857,0.2166667,0.1907895,0.2,0.2,0.1617647,0.19375,0.1875,0.2
"4253",117915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4254",263093,1,1,1,1,1,1,1,1,1
"4255",80099,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4256",72696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4257",188909,0.22,0.2350835,0.2201835,0.2272727,0.2063492,0.2318182,0.2200772,0.2222222,0.2033898
"4258",86307,0.1,0.1,0.3,0.1,0.3,0.1,0.25,0.1,0.1
"4259",158503,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4260",166371,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4261",103289,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4262",83852,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4263",13963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4264",277284,0.2857143,0.2857143,1,1,0.2857143,0.1,1,0.1,0.2857143
"4265",189481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4266",14228,1,1,1,1,1,0.125,0.125,1,1
"4267",78540,0.2142857,0.2698413,0.2605042,0.2527473,0.2738095,0.2571429,0.2352941,0.2857143,0.297619
"4268",3449,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4269",40173,0.75,0.1,0.5,1,0.25,1.5,0.1,0.1,0.1
"4270",20329,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4271",135445,0.125,0.1,0.125,0.125,0.1,0.125,0.2068966,0.1,0.125
"4272",277012,0.2666667,0.2413793,0.5,0.2631579,0.5,0.4,0.4,0.4,0.4
"4273",162865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4274",28146,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4275",148338,0.1,0.1,1,0.1,0.1,0.1,1,0.1,0.1
"4276",39084,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4277",79428,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4278",57751,0.175,0.2083333,0.25,0.25,0.2916667,0.2083333,0.25,0.2083333,0.2291667
"4279",221379,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4280",192777,0.4,1,0.1,0.1,0.1,1,0.1,0.1,0.1
"4281",44699,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4282",130493,0.2857143,0.2195122,0.2235294,0.3521127,0.2658228,0.2,0.2352941,0.2647059,0.245283
"4283",226381,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4284",240299,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4285",132916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4286",277795,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4287",33787,8,8,8,8,8,8,8,8,8
"4288",67988,0.1,0.1,0.1,0.1,0.1,0.2857143,0.1,0.1,0.1
"4289",72960,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4290",31044,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4291",65786,0.1,0.2222222,1,0.1,0.1,0.1,0.5555556,0.1,0.1
"4292",170454,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4293",175225,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4294",124846,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111
"4295",91782,0.2109375,0.2241379,0.2377049,0.1979167,0.2083333,0.2083333,0.2171053,0.3,0.2361111
"4296",245533,0.5,0.5,0.5,0.5,0.5833333,0.1,0.5,0.1,0.5
"4297",251806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4298",222266,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4299",19923,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4300",97694,0.2118451,0.25,0.2460025,0.231746,0.2408602,0.2287234,0.2218684,0.2121212,0.2466216
"4301",103190,1.355263,1.024691,1.15894,0.9525692,1.035294,0.9103448,1.007246,1.104167,1.388889
"4302",127841,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.3333333,0.2222222,0.3333333,0.3333333
"4303",259208,0.3214286,0.425,0.4074074,0.440367,0.4782609,0.4125,0.4712042,0.5625,0.5478261
"4304",172464,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4305",133668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4306",240432,0.171875,0.2375,0.234375,0.3125,0.2321429,0.1428571,0.2321429,0.125,0.1607143
"4307",207806,0.4,0.8,0.74,0.4,0.5,0.4,0.4333333,0.4,0.4
"4308",30418,0.1428571,0.2,0.25,0.1428571,0.1428571,0.25,0.1428571,0.1428571,0.1428571
"4309",269886,1,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111
"4310",112532,0.5,0.2222222,0.1481481,0.2222222,0.2222222,0.1666667,0.1481481,0.2222222,0.1666667
"4311",115800,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4312",112668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1
"4313",113420,0.4166667,0.3333333,0.3333333,0.6111111,0.4583333,0.3333333,0.4166667,0.6666667,0.5208333
"4314",114182,1,0.1111111,0.1666667,0.2222222,1,0.3333333,0.3333333,0.2222222,0.2222222
"4315",123303,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4316",189207,0.1304348,0.1428571,0.1219512,0.1428571,0.125,0.1282051,0.125,0.1111111,0.1627907
"4317",59409,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4318",150392,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4319",215376,0.3333333,0.3333333,0.7272727,0.5,0.5294118,0.3333333,0.5,0.1,0.5
"4320",35676,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4321",29743,0.3571429,0.2857143,0.3809524,0.3571429,0.3214286,0.3571429,0.2857143,0.3571429,0.3571429
"4322",256961,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4323",242446,0.1176471,0.1764706,0.2352941,0.1111111,0.1764706,0.2352941,0.1111111,0.1111111,0.1111111
"4324",240059,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4325",237337,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4326",132022,0.2,0.1388889,0.15,0.2,0.2,0.1428571,0.2,0.1,0.2
"4327",74908,0.1333333,0.1875,0.125,0.1333333,0.2173913,0.125,0.173913,0.4285714,0.173913
"4328",48053,0.125,0.1,0.1666667,0.1,0.1,0.1,0.125,0.1,0.1
"4329",189632,0.266055,0.2881356,0.2297297,0.25,0.3802817,0.2025316,0.2230769,0.2790698,0.245614
"4330",195337,0.2285714,0.3,0.28,0.2,0.2666667,0.35,0.26,1,0.4
"4331",88705,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4332",2099,0.1433824,0.2,0.1666667,0.1428571,0.2916667,0.203125,0.25,0.25,0.1964286
"4333",174239,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4334",3148,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4335",100687,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4336",270482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4337",117124,1.043478,1.033333,1.186364,1.291667,1.175,1.198864,1.194444,1.321429,1.263889
"4338",88288,0.1428571,0.2139535,0.1954023,0.2,0.2160494,0.2227273,0.2368421,0.1666667,0.212963
"4339",14691,0.3333333,0.1,0.3333333,0.1,0.1,0.1,0.1,0.3333333,0.3333333
"4340",194735,0.5461538,0.4625,0.4888889,0.702439,0.5466667,0.475,0.5384615,0.4,0.5
"4341",131402,0.2571942,0.2590267,0.2082616,0.2637363,0.246888,0.2630058,0.2274549,0.2921811,0.2567237
"4342",117229,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"4343",276992,0.1,0.4285714,0.2857143,0.2857143,0.1,0.4285714,0.1,0.1,0.1
"4344",178123,0.3061224,0.3157895,0.3743219,0.3296703,0.2941176,0.2857143,0.3229814,0.2285714,0.3265306
"4345",262550,0.55,0.7333333,0.575,0.5,0.4,0.4,0.5,0.4,0.4
